date,peak_hour_city_power,peak_hour_city_gblend,peak_hour_city_pbase,delta_gblend,delta_pbase
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
2025-12-03,12,12,18.0,0,6.0
